ident;dt_adhesion;nb_cart_2005m1;nb_cart_2005m2;nb_cart_2005m3;nb_cart_2005m4;nb_cart_2005m5;nb_cart_2005m6;nb_cart_2005m7;nb_cart_2005m8;nb_cart_2005m9;nb_cart_2005m10;nb_cart_2005m11;nb_cart_2005m12;montant_2005m1;montant_2005m2;montant_2005m3;montant_2005m4;montant_2005m5;montant_2005m6;montant_2005m7;montant_2005m8;montant_2005m9;montant_2005m10;montant_2005m11;montant_2005m12;nb_cart_2006m1;nb_cart_2006m2;nb_cart_2006m3;nb_cart_2006m4;nb_cart_2006m5;nb_cart_2006m6;nb_cart_2006m7;nb_cart_2006m8;nb_cart_2006m9;nb_cart_2006m10;nb_cart_2006m11;nb_cart_2006m12;montant_2006m1;montant_2006m2;montant_2006m3;montant_2006m4;montant_2006m5;montant_2006m6;montant_2006m7;montant_2006m8;montant_2006m9;montant_2006m10;montant_2006m11;montant_2006m12;nb_cart_2007m1;nb_cart_2007m2;nb_cart_2007m3;nb_cart_2007m4;nb_cart_2007m5;nb_cart_2007m6;nb_cart_2007m7;nb_cart_2007m8;nb_cart_2007m9;nb_cart_2007m10;nb_cart_2007m11;nb_cart_2007m12;montant_2007m1;montant_2007m2;montant_2007m3;montant_2007m4;montant_2007m5;montant_2007m6;montant_2007m7;montant_2007m8;montant_2007m9;montant_2007m10;montant_2007m11;montant_2007m12;sexe;IDF;age
653016;18DEC2004;100;130;190;90;210;120;280;220;130;230;0;240;29.6;38;57.5;28.5;66.1;37.8;86.8;68.6;40.9;72.9;0;75.4;260;200;90;200;200;390;0;250;250;270;0;200;80.6;62;27.9;62.8;63;120.9;0;77.5;79.5;85.1;0;64.4;170;310;140;240;210;0;200;230;40;290;280;280;53.5;96.1;43.8;75.2;65.7;0;62;71.3;14;91.9;88;87.2;0;0;70
653036;20DEC2004;0;0;180;0;0;0;0;0;0;0;0;0;0;0;52.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;32
653042;18DEC2004;0;90;0;0;50;0;0;60;0;0;0;70;0;26.4;0;0;15.7;0;0;18.6;0;0;0;21.7;0;0;60;0;0;60;0;0;0;70;0;120;0;0;18.6;0;0;18.6;0;0;0;21.7;0;38.4;0;100;90;0;120;0;100;0;100;140;60;40;0;31;28.1;0;37.2;0;31;0;31.4;44.6;18.6;13.8;0;0;32
653066;18DEC2004;0;0;40;50;0;0;0;0;0;0;0;0;0;0;11.6;15.9;0;0;0;0;0;0;0;0;90;0;0;0;0;70;0;0;0;0;0;0;27.9;0;0;0;0;21.7;0;0;0;0;0;0;80;0;0;60;110;0;0;0;0;70;0;80;24.8;0;0;18.8;34.1;0;0;0;0;22.1;0;25.2;1;0;35
653068;20DEC2004;0;0;200;0;0;200;0;0;0;0;0;0;0;0;58;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
653098;18DEC2004;0;60;0;110;0;0;0;20;100;0;0;0;0;17.7;0;34.3;0;0;0;6.2;31.2;0;0;0;110;0;0;0;0;30;0;0;40;0;0;0;34.1;0;0;0;0;9.3;0;0;12.4;0;0;0;90;0;0;0;70;0;0;0;60;0;120;0;27.9;0;0;0;21.9;0;0;0;18.6;0;37.6;0;0;0;24
653126;18DEC2004;400;0;200;200;250;200;200;0;200;250;200;200;120.5;0;61;65;80.5;65;65;0;63;81.5;65;64;200;0;200;200;400;0;200;200;200;400;200;200;65;0;65;65;128;0;64;65;65;130;66;64;200;200;200;200;200;200;200;200;250;200;200;200;64;65;65;64;64;64;64;64;80.5;64;67;64;1;0;49
653151;18DEC2004;0;50;0;200;0;0;0;0;0;200;0;0;0;14.8;0;62;0;0;0;0;0;62.4;0;0;0;300;0;100;0;0;200;0;0;0;0;0;0;93;0;32;0;0;62;0;0;0;0;0;50;0;0;160;0;0;0;100;0;100;0;0;15.5;0;0;49.8;0;0;0;31;0;31;0;0;1;0;28
653152;18DEC2004;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;62;0;0;0;0;0;63;0;0;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62.6;0;0;0;0;63;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62;0;0;0;0;62;0;0;0;0;0;0;0;1;21
653172;18DEC2004;0;0;0;60;0;0;0;0;0;140;0;0;0;0;0;18.8;0;0;0;0;0;44.2;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;34.7;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;29.7;0;0;0;1;0;18
653216;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;35
653242;18DEC2004;150;0;0;0;0;0;0;0;0;0;200;0;45.3;0;0;0;0;0;0;0;0;0;63.8;0;30;40;0;0;0;40;0;0;0;0;0;160;9.3;12.4;0;0;0;12.4;0;0;0;0;0;50.8;0;0;80;0;0;0;0;0;0;0;0;0;0;0;24.8;0;0;0;0;0;0;0;0;0;1;1;26
653254;20DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20
653277;18DEC2004;200;0;250;200;0;200;0;200;0;200;0;800;58.6;0;72.5;62.4;0;62.4;0;62.4;0;62.4;0;249.8;200;0;230;0;200;0;200;0;0;200;200;250;62.4;0;62.4;0;62.4;0;62.6;0;0;62.4;62;78.1;0;200;0;0;200;0;200;0;0;250;0;200;0;62.6;0;0;62.8;0;63.2;0;0;78.7;0;62.8;0;0;31
653287;20DEC2004;0;200;0;0;0;250;0;0;0;250;0;0;0;59.8;0;0;0;77.5;0;0;0;77.7;0;0;200;0;0;0;0;0;200;0;0;0;200;0;62;0;0;0;0;0;62;0;0;0;62;0;0;200;0;0;220;0;0;80;0;0;200;0;0;62;0;0;68.6;0;0;24.8;0;0;62;0;0;0;32
653291;18DEC2004;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;53.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40
653381;18DEC2004;0;110;130;0;0;0;180;0;0;0;0;90;0;32.2;40.9;0;0;0;55.8;0;0;0;0;27.9;0;80;0;0;0;0;0;90;0;0;0;140;0;25.6;0;0;0;0;0;28.1;0;0;0;44.2;0;160;0;0;0;0;100;0;0;0;0;160;0;50.4;0;0;0;0;31.8;0;0;0;0;50.4;1;1;25
653397;18DEC2004;130;0;0;0;0;100;0;0;0;120;0;0;38.9;0;0;0;0;31.4;0;0;0;37.6;0;0;0;0;80;0;0;0;120;0;0;0;0;130;0;0;25;0;0;0;37.6;0;0;0;0;40.3;0;0;0;0;150;0;0;0;0;200;0;0;0;0;0;0;46.5;0;0;0;0;63.6;0;0;1;1;21
653418;18DEC2004;0;200;0;200;200;0;0;200;0;200;0;200;0;59.5;0;63.6;63;0;0;63;0;65;0;64;0;200;0;0;0;200;0;0;200;0;200;0;0;64;0;0;0;64;0;0;64;0;63;0;400;0;0;200;0;200;0;200;0;200;0;200;132.6;0;0;65;0;64;0;64;0;66;0;69;1;0;23
653439;18DEC2004;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;47.3;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.6;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;63;0;0;0;0;0;0;63.6;0;0;0;1;1;21
653446;18DEC2004;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;47.5;0;0;0;0;0;0;0;0;100;260;0;200;0;0;250;0;0;0;0;0;31;81.4;0;63.4;0;0;80.1;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;94.2;0;0;0;0;1;1;40
653470;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33
653489;18DEC2004;150;110;0;0;0;0;100;0;0;0;0;0;45.3;33.4;0;0;0;0;31.6;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;25.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;1;0;21
653528;18DEC2004;250;100;200;0;210;110;80;100;100;100;120;150;75.2;29;62.6;0;66.1;34.1;24.8;31.2;31.8;32;38.2;47.3;270;110;120;120;190;0;0;0;90;0;120;120;83.7;34.3;37.2;38;58.9;0;0;0;28.1;0;37.6;38;0;0;300;0;130;170;120;0;200;130;150;200;0;0;94.2;0;40.9;53.7;37.2;0;63.2;41.1;46.5;63.6;0;1;22
653549;18DEC2004;50;0;0;0;30;0;0;0;0;0;0;50;14.5;0;0;0;9.3;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;9.3;0;0;0;0;30;0;0;0;0;0;0;0;70;0;0;0;9.3;0;0;0;0;0;0;0;22.1;0;0;0;1;1;27
653574;18DEC2004;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;62;0;0;0;0;0;0;62;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;1;0;23
653613;18DEC2004;0;0;150;0;0;0;0;0;300;0;0;0;0;0;43.5;0;0;0;0;0;93;0;0;0;0;0;0;0;0;300;0;0;0;0;0;210;0;0;0;0;0;93;0;0;0;0;0;62;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;1;1;22
653630;20DEC2004;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;77.5;0;0;0;0;0;0;0;0;50;150;0;0;0;0;0;0;150;0;0;0;15.5;47.1;0;0;0;0;0;0;47.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18
653647;18DEC2004;0;200;200;0;200;0;0;200;0;200;0;200;0;58.6;62.2;0;62;0;0;62.2;0;62;0;62.4;0;0;200;0;0;200;0;0;200;0;0;200;0;0;62;0;0;62.2;0;0;62;0;0;62;0;200;0;200;0;0;200;0;200;0;200;0;0;62;0;62;0;0;62;0;62;0;62.2;0;0;0;45
653675;18DEC2004;110;160;110;90;90;50;110;70;80;90;110;80;33.7;49.1;34.7;28.9;29.7;16.5;35.3;22.3;26.4;28.9;35.7;25.8;0;190;0;150;60;0;100;120;100;0;100;120;0;60.3;0;48.1;19.8;0;32.2;38.8;32.2;0;32.2;39;140;0;100;150;0;0;60;120;100;0;60;0;44.4;0;32;48.1;0;0;18.6;37.8;32.6;0;19.8;0;1;1;20
653783;18DEC2004;160;0;0;0;150;0;20;0;0;0;0;0;46.4;0;0;0;47.1;0;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23
653789;18DEC2004;60;0;120;0;0;140;0;120;0;0;160;0;17.4;0;37.8;0;0;43.8;0;38;0;0;50.4;0;0;0;0;190;0;0;0;0;0;210;200;0;0;0;0;60.3;0;0;0;0;0;66.1;63.2;0;0;280;0;0;260;0;0;260;0;210;0;210;0;87.6;0;0;81.6;0;0;78.3;0;65.5;0;65.1;0;0;21
653798;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;22.1;0;0;0;1;28
653811;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;39
653813;18DEC2004;0;0;0;60;0;0;80;0;0;0;50;0;0;0;0;19.8;0;0;24.8;0;0;0;16.1;0;0;0;0;110;0;0;0;0;0;0;0;100;0;0;0;35.3;0;0;0;0;0;0;0;32.4;0;0;0;0;0;0;0;80;0;40;0;120;0;0;0;0;0;0;0;25.4;0;13;0;39;1;1;22
653905;18DEC2004;0;120;0;250;0;0;0;0;0;0;150;0;0;35.4;0;78.5;0;0;0;0;0;0;47.5;0;200;0;0;200;0;0;0;0;0;200;0;0;62.6;0;0;62.6;0;0;0;0;0;62.8;0;0;200;0;0;200;0;0;200;0;0;0;0;150;62.8;0;0;62.8;0;0;62.6;0;0;0;0;46.9;0;1;20
653922;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25
653941;18DEC2004;0;0;40;0;0;0;0;0;100;0;0;100;0;0;12.8;0;0;0;0;0;32;0;0;31.4;0;130;0;0;0;0;0;0;0;0;250;0;0;32;0;0;0;0;0;0;0;0;80.5;0;0;0;0;0;200;0;0;0;0;0;0;150;0;0;0;0;65;0;0;0;0;0;0;50.3;1;1;22
653946;18DEC2004;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;66.1;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;100;0;0;0;0;120;0;0;27.9;0;0;0;31.6;0;0;0;0;37.2;0;0;1;1;22
653955;18DEC2004;0;170;0;0;170;0;0;160;0;170;0;0;0;51.1;0;0;53.9;0;0;50.2;0;53.7;0;0;170;0;170;0;170;0;0;170;0;190;0;0;53.3;0;53.3;0;52.9;0;0;52.9;0;59.5;0;0;150;0;160;0;230;0;0;210;0;0;200;120;46.7;0;49.8;0;71.9;0;0;62.2;0;0;62.6;37.2;0;0;22
653972;18DEC2004;0;370;120;0;130;0;0;390;0;0;120;110;0;107.3;34.8;0;40.5;0;0;120.9;0;0;37.2;34.1;0;120;0;100;190;0;100;120;120;180;0;90;0;37.2;0;33;60.9;0;31;37.2;38.4;57;0;27.9;0;0;190;0;120;170;120;0;0;0;50;100;0;0;60.1;0;37.6;53.5;37.2;0;0;0;15.5;31;0;0;22
653977;18DEC2004;0;0;0;0;0;0;100;0;0;0;250;0;0;0;0;0;0;0;31;0;0;0;78.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;38
653992;18DEC2004;0;0;0;0;0;100;0;0;0;0;0;130;0;0;0;0;0;31.4;0;0;0;0;0;40.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;32
653993;18DEC2004;120;100;60;70;0;80;170;80;220;0;220;110;35.4;29.3;18;22.1;0;24.8;54.3;25.4;70.6;0;70.2;35.1;130;270;300;210;0;180;160;0;180;190;0;0;41.9;87.3;98.2;68.7;0;58.6;51.6;0;57;60.3;0;0;240;0;0;0;80;0;0;0;360;170;120;210;74.8;0;0;0;25.2;0;0;0;113.4;54.5;38;65.9;1;0;19
654010;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;39
654033;19DEC2004;0;250;140;0;200;160;0;200;0;200;0;0;0;74.9;44.2;0;64;50.4;0;63;0;63.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18
654056;18DEC2004;0;20;0;0;30;0;40;0;0;60;0;0;0;5.8;0;0;9.3;0;12.4;0;0;18.6;0;0;30;0;50;0;50;0;0;60;0;20;0;60;9.3;0;15.5;0;15.7;0;0;19;0;6.6;0;19.2;0;0;40;0;110;0;40;0;0;50;0;80;0;0;12.4;0;34.5;0;12.4;0;0;15.9;0;24.8;1;0;42
654090;18DEC2004;40;30;80;80;50;40;40;80;60;40;40;0;12.8;9.6;23.8;24.8;15.5;12.4;12.4;24.8;19;12.4;12.8;0;50;50;50;20;0;40;40;60;80;40;80;20;15.5;15.5;15.5;6.6;0;12.4;12.4;18.6;25.8;12.4;24.8;6.6;40;0;80;40;40;40;120;40;0;0;0;100;12.4;0;24.8;12.4;12.4;12.4;37.2;12.4;0;0;0;31;0;0;18
654121;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23
654128;18DEC2004;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;18.6;0;0;0;70;0;0;0;0;0;0;0;0;130;0;0;21.9;0;0;0;0;0;0;0;0;40.7;0;0;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;59.7;0;0;0;0;0;0;0;0;0;0;19
654150;18DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;20;0;0;0;0;0;140;0;0;0;0;41.1;6.6;0;0;0;0;0;44.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;38
654159;20DEC2004;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.7;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;15.9;0;0;0;0;0;0;0;15.9;0;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;16.1;0;0;0;0;0;0;0;15.9;0;1;1;31
654190;18DEC2004;100;0;0;0;0;0;0;0;0;60;0;0;29.6;0;0;0;0;0;0;0;0;19.2;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;65.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;70;0;0;0;0;0;0;0;0;0;19.6;0;23.7;1;0;22
654196;18DEC2004;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.6;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;77.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;200;0;0;0;0;46.7;0;0;0;0;0;0;63.6;1;0;39
654228;18DEC2004;0;0;0;220;0;0;0;0;200;0;0;130;0;0;0;69.6;0;0;0;0;62.4;0;0;40.3;0;200;0;140;0;0;200;0;0;200;0;240;0;63;0;43.8;0;0;63;0;0;62.4;0;76.8;0;0;0;200;0;0;0;0;260;0;0;0;0;0;0;62.4;0;0;0;0;83.8;0;0;0;1;0;49
654298;20DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;94.8;0;0;0;0;0;0;1;1;23
654311;20DEC2004;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;300;0;0;300;0;0;0;0;300;0;0;300;93;0;0;94;0;0;0;0;94;0;0;93;0;300;0;0;300;0;0;0;0;300;0;200;0;94;0;0;93;0;0;0;0;93;0;62;1;1;26
654356;20DEC2004;0;0;0;200;0;0;0;200;0;0;0;200;0;0;0;63.8;0;0;0;63.6;0;0;0;63.8;0;0;30;0;0;200;0;0;0;200;0;0;0;0;9.9;0;0;63.8;0;0;0;64;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;62;0;0;0;62.4;0;0;0;0;1;0;39
654376;19DEC2004;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;53.1;0;0;0;0;80;0;0;120;0;0;0;120;0;0;0;60;25.6;0;0;38.6;0;0;0;38.4;0;0;0;19.2;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;53.5;0;0;0;0;1;0;19
654408;19DEC2004;120;0;70;0;80;160;0;0;110;0;160;190;34.8;0;20.3;0;24.8;49.6;0;0;34.3;0;49.6;58.9;0;0;0;160;0;0;230;0;190;0;290;0;0;0;0;49.6;0;0;71.3;0;58.9;0;90.3;0;190;0;0;360;0;0;200;0;0;450;0;0;58.9;0;0;111.8;0;0;62;0;0;139.5;0;0;0;0;46
654500;20DEC2004;0;0;200;0;200;0;0;0;250;0;0;250;0;0;58;0;63;0;0;0;78.5;0;0;77.5;0;200;0;0;200;0;0;0;200;0;0;200;0;62;0;0;63;0;0;0;62;0;0;64;0;200;0;0;200;0;0;200;0;0;250;0;0;62;0;0;63;0;0;62;0;0;79.5;0;0;0;49
654515;20DEC2004;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.4;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;63;0;0;0;0;0;0;64.2;0;1;0;24
654526;20DEC2004;0;150;150;0;150;0;0;150;150;0;350;0;0;43.5;46.7;0;46.9;0;0;46.5;46.5;0;109.5;0;300;150;0;150;0;250;0;150;0;200;250;0;93;46.5;0;47.5;0;77.5;0;46.5;0;62.6;78.1;0;350;0;0;150;0;200;0;550;200;0;500;0;109.7;0;0;46.7;0;62.2;0;172.9;62.8;0;156.6;0;1;1;33
654547;20DEC2004;0;0;0;0;0;100;100;0;0;0;-100;0;0;0;0;0;0;31;31;0;0;0;-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18
654572;20DEC2004;0;0;200;0;0;200;0;0;0;0;200;0;0;0;58.3;0;0;62;0;0;0;0;62;0;0;0;200;0;0;0;200;0;0;0;200;0;0;0;62;0;0;0;62;0;0;0;62;0;0;0;200;0;0;200;0;0;0;200;0;0;0;0;62;0;0;62;0;0;0;62;0;0;1;0;40
654597;20DEC2004;0;0;0;200;0;0;200;0;0;400;0;0;0;0;0;63;0;0;63;0;0;125.6;0;0;0;0;0;0;100;0;0;200;0;0;0;0;0;0;0;0;31.8;0;0;63;0;0;0;0;0;0;0;100;0;0;0;0;0;200;0;0;0;0;0;31.6;0;0;0;0;0;63.6;0;0;1;0;31
654605;19DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;3.1;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;78.3;0;0;0;0;0;0;0;1;1;33
654623;21DEC2004;0;0;0;0;200;0;0;0;400;0;0;150;0;0;0;0;65.6;0;0;0;126.2;0;0;47.5;150;0;0;0;300;0;80;0;350;0;0;200;47.5;0;0;0;94.2;0;25;0;111.1;0;0;63.4;200;0;0;250;140;0;0;0;450;0;570;30;62.2;0;0;79.1;44.2;0;0;0;143.5;0;180.7;10.5;1;0;30
654635;19DEC2004;0;0;0;70;0;0;0;0;10;0;40;0;0;0;0;21.7;0;0;0;0;3.1;0;12.6;0;0;50;0;0;0;60;0;50;0;50;0;30;0;15.5;0;0;0;18.6;0;15.5;0;15.7;0;9.3;40;0;0;0;60;0;0;0;50;0;0;100;12.4;0;0;0;18.8;0;0;0;15.9;0;0;32.2;1;1;25
654670;19DEC2004;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;21.7;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;26.4;0;1;0;22
654689;19DEC2004;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.6;0;0;0;0;0;0;0;0;0;130;0;0;0;0;80;0;0;0;0;0;0;41.1;0;0;0;0;27.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20
654696;20DEC2004;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
654714;19DEC2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22
654760;19DEC2004;70;20;0;90;100;60;50;0;120;70;200;100;20.6;6.4;0;28.9;31.6;19.4;15.9;0;38;22.3;63.2;31;150;150;0;90;0;130;40;0;240;60;0;160;46.9;46.5;0;28.1;0;40.3;12.4;0;75.8;19.2;0;50.6;80;0;0;120;0;160;50;0;130;120;310;0;25.2;0;0;37.6;0;49.6;15.7;0;41.1;37.4;97.3;0;1;0;34
654802;19DEC2004;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;110;0;180;0;0;0;0;0;0;0;0;0;34.1;0;56.6;0;0;0;0;0;0;0;0;210;0;0;0;0;0;140;0;0;0;0;0;65.7;0;0;0;0;0;43.4;0;0;1;1;22
654946;21DEC2004;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;46.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
